race_id,start_number,rider,cq_rider_id,team,country,team_captain,team_captain_id,price,dropped_out
191,32,Lewis Askey,30685,Groupama-FDJ,GBR,-,-,-,
191,33,Fabian Lienhard,20350,Groupama-FDJ,SUI,-,-,-,
191,34,Rudy Molard,11818,Groupama-FDJ,FRA,-,-,-,
191,35,Jake Stewart,28437,Groupama-FDJ,GBR,Jan Versluys,Jan,2,
191,36,Michael Storer,25335,Groupama-FDJ,AUS,Frank Vellinga,Vel,2,
191,37,Reuben Thompson,30682,Groupama-FDJ,NZL,-,-,-,
191,41,Rein Taaramäe,1646,Intermarché-Circus-Wanty,EST,-,-,-,
191,42,Aimé De Gendt,21998,Intermarché-Circus-Wanty,BEL,-,-,-,
191,43,Laurens Huys,27715,Intermarché-Circus-Wanty,BEL,-,-,-,
191,44,Hugo Page,30663,Intermarché-Circus-Wanty,FRA,Albert Kraaij,Albert,1,
191,45,Tom Paquot,27719,Intermarché-Circus-Wanty,BEL,-,-,-,
191,46,Simone Petilli,19902,Intermarché-Circus-Wanty,ITA,-,-,-,
191,47,Lorenzo Rota,21958,Intermarché-Circus-Wanty,ITA,Paul van Doorn,Paul,3,
191,51,Kévin Vauquelin,31264,Arkéa-Samsic,FRA,Albert Kraaij,Albert,2,
191,52,Elie Gesbert,22912,Arkéa-Samsic,FRA,-,-,-,
191,53,Maxime Bouet,5262,Arkéa-Samsic,FRA,-,-,-,
191,54,Mathis Le Berre,32636,Arkéa-Samsic,FRA,-,-,-,
191,55,Luca Mozzato,28037,Arkéa-Samsic,ITA,Nick Veenstra,Nicky,2,
191,56,Laurent Pichon,14296,Arkéa-Samsic,FRA,-,-,-,
191,57,Matis Louvel,29982,Arkéa-Samsic,FRA,Paul van Doorn,Paul,3,
191,61,Luca Covili,26177,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,62,Filippo Fiorelli,24152,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,63,Davide Gabburo,20196,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,64,Martin Marcellusi,29845,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,65,Alex Tolio,29321,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,66,Alessandro Tonelli,19901,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,67,Samuele Zoccarato,28600,Green Project-Bardiani CSF-Faizanè,ITA,-,-,-,
191,71,Davide Bais,28523,EOLO-Kometa,ITA,-,-,-,
191,72,Simone Bevilacqua,26964,EOLO-Kometa,ITA,-,-,-,
191,73,Francisco Muñoz,26964,EOLO-Kometa,,-,-,-,
191,74,Giovanni Lonardi,25634,EOLO-Kometa,ITA,-,-,-,
191,75,Mirco Maestri,20073,EOLO-Kometa,ITA,-,-,-,
191,76,Andrea Pietrobon,20073,EOLO-Kometa,,-,-,-,
191,77,Samuele Rivi,28522,EOLO-Kometa,ITA,-,-,-,
191,81,Thomas Bonnet,32240,TotalEnergies,FRA,-,-,-,
191,82,Fabien Doubey,24719,TotalEnergies,FRA,-,-,-,
191,83,Sandy Dujardin,28583,TotalEnergies,FRA,-,-,-,
191,84,Fabien Grellier,21307,TotalEnergies,FRA,-,-,-,
191,85,Alan Jousseaume,29824,TotalEnergies,FRA,-,-,-,
191,86,Paul Ourselin,23509,TotalEnergies,FRA,-,-,-,
191,87,Alexis Vuillermoz,16979,TotalEnergies,FRA,-,-,-,
191,91,Valerio Conti,21295,Team corratec - Selle Italia,ITA,-,-,-,
191,92,Simone Olivero,21295,Team corratec - Selle Italia,,-,-,-,
191,93,Nicolas Tivani,22472,Team corratec - Selle Italia,ARG,-,-,-,
191,94,Karel Vacek,29174,Team corratec - Selle Italia,CZE,-,-,-,
191,95,Jan Stöckli,32974,Team corratec - Selle Italia,SUI,-,-,-,
191,96,Charlie Quarterman,26450,Team corratec - Selle Italia,GBR,-,-,-,
191,97,Etienne van Empel,20642,Team corratec - Selle Italia,NED,-,-,-,
191,101,Joris Delbove,32181,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,102,Romain Cardis,19112,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,103,Nicolas Debeaumarché,28514,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,104,Théo Delacroix,28508,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,105,Thomas Gachignard,32640,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,106,Anthony Maldonado,17889,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,107,Thomas Devaux,28581,Saint Michel-Mavic-Auber 93,FRA,-,-,-,
191,111,Célestin Guillon,31341,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,112,Maxime Jarnet,28630,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,113,Maximilien Juillard,32619,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,114,Valentin Tabellion,29842,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,115,Jérémy Leveau,19096,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,116,Kenny Molly,24778,Van Rysel-Roubaix Lille Métropole,BEL,-,-,-,
191,117,Baptiste Huyet,32744,Van Rysel-Roubaix Lille Métropole,FRA,-,-,-,
191,121,Jonathan Couanon,27468,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,122,Tristan Delacroix,32136,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,123,Damien Girard,32136,Nice Métropole Côte d'Azur,,-,-,-,
191,124,Julian Lino,27253,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,125,Jean-Louis Le Ny,30533,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,126,Andrea Mifsud,31622,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,127,Maxime Urruty,27078,Nice Métropole Côte d'Azur,FRA,-,-,-,
191,131,Jordan Jegat,32860,CIC-U Nantes Atlantique,FRA,-,-,-,
191,132,Yaël Joalland,30163,CIC-U Nantes Atlantique,FRA,-,-,-,
191,133,Noa Isidore,34396,CIC-U Nantes Atlantique,FRA,-,-,-,
191,134,Maël Guégan,28466,CIC-U Nantes Atlantique,FRA,-,-,-,
191,135,Robin Plamondon,29452,CIC-U Nantes Atlantique,CAN,-,-,-,
191,136,Nolann Mahoudo,32899,CIC-U Nantes Atlantique,FRA,-,-,-,
191,137,Emmanuel Morin,24880,CIC-U Nantes Atlantique,FRA,-,-,-,
191,141,Bodi Del Grosso,24880,ABLOC CT,,-,-,-,
191,142,Jelle Johannink,29206,ABLOC CT,NED,-,-,-,
191,143,Antti-Jussi Juntunen,28631,ABLOC CT,FIN,-,-,-,
191,144,Callum MacLeod,29417,ABLOC CT,GBR,-,-,-,
191,145,Martin Pluto,27358,ABLOC CT,LAT,-,-,-,
191,146,Jesper Rasch,29098,ABLOC CT,NED,-,-,-,
191,147,Mike Schuch,29098,ABLOC CT,,-,-,-,
191,151,Dawit Yemane,27022,BIKE AID,ERI,-,-,-,
191,152,Léo Bouvier,29045,BIKE AID,FRA,-,-,-,
191,153,Pirmin Eisenbarth,33531,BIKE AID,GER,-,-,-,
191,154,Vinzent Dorn,33531,BIKE AID,,-,-,-,
191,155,Oliver Mattheis,22258,BIKE AID,GER,-,-,-,
191,156,Philip Meiser,22258,BIKE AID,,-,-,-,
191,161,Gianni Marchand,21532,Tarteletto-Isorex,BEL,-,-,-,
191,162,Mauro Verwilt,21532,Tarteletto-Isorex,,-,-,-,
191,163,Jacob Relaes,27104,Tarteletto-Isorex,BEL,-,-,-,
191,164,Maxime De Poorter,26946,Tarteletto-Isorex,BEL,-,-,-,
191,165,Thomas Joseph,23677,Tarteletto-Isorex,BEL,-,-,-,
191,166,Torsten Demeyere,23677,Tarteletto-Isorex,,-,-,-,
191,167,Bo Godart,23677,Tarteletto-Isorex,,-,-,-,
191,171,Oliver Rees,31838,Trinity Racing,GBR,-,-,-,
191,172,Max Walker,31835,Trinity Racing,GBR,-,-,-,
191,173,Finlay Pickering,32895,Trinity Racing,GBR,-,-,-,
191,174,Adrien Boichis,32895,Trinity Racing,,-,-,-,
191,175,Joseph Pidcock,32895,Trinity Racing,,-,-,-,
191,176,Ralf Holden,32895,Trinity Racing,,-,-,-,
191,177,Luke Tuckwell,32895,Trinity Racing,,-,-,-,
192,,Matteo Fabbro,24806,BORA-hansgrohe,ITA,-,-,-,
192,,Victor Koretzky,32776,BORA-hansgrohe,FRA,-,-,-,
192,,Lennard Kämna,23427,BORA-hansgrohe,GER,Jan Versluys,Jan,5,
192,,Florian Lipowitz,30805,BORA-hansgrohe,GER,-,-,-,
192,,Luis-Joe Lührs,32695,BORA-hansgrohe,GER,-,-,-,
192,,Anton Palzer,31783,BORA-hansgrohe,GER,-,-,-,
192,,Aleksandr Vlasov,24316,BORA-hansgrohe,RUS,Harry Koene,Harry,19,
192,,Jetse Bol,9956,Burgos-BH,NED,-,-,-,
192,,Jesus Ezquerra,19556,Burgos-BH,ESP,-,-,-,
192,,Angel Fuentes,29113,Burgos-BH,ESP,-,-,-,
192,,Victor Langellotti,26397,Burgos-BH,MON,-,-,-,
192,,Ander Okamika,31334,Burgos-BH,ESP,-,-,-,
192,,Manuel Peñalver,27751,Burgos-BH,ESP,-,-,-,
192,,Pelayo Sanchez Mayo,31655,Burgos-BH,ESP,-,-,-,
192,,Julen Amezqueta,24101,Caja Rural-Seguros RGA,ESP,-,-,-,
192,,Josu Etxeberria,31287,Caja Rural-Seguros RGA,ESP,-,-,-,
192,,Mulu Hailemichael,31287,Caja Rural-Seguros RGA,,-,-,-,
192,,Iuri Leitao,31829,Caja Rural-Seguros RGA,POR,-,-,-,
192,,Jokin Murguialday,31268,Caja Rural-Seguros RGA,ESP,-,-,-,
192,,Eduard Prades,12400,Caja Rural-Seguros RGA,ESP,-,-,-,
192,,Thomas Silva,32828,Caja Rural-Seguros RGA,URU,-,-,-,
192,,Xavier Cañellas,25311,Electro Hiper Europa,ESP,-,-,-,
192,,Mateu Estelrich,31763,Electro Hiper Europa,ESP,-,-,-,
192,,Jose Luis Faura Asensio,21349,Electro Hiper Europa,CHI,-,-,-,
192,,Jose Maria Garcia Soriano,32323,Electro Hiper Europa,ESP,-,-,-,
192,,Victor Martinez Garcia,10888,Electro Hiper Europa,ESP,-,-,-,
192,,Alex Molenaar,28085,Electro Hiper Europa,NED,-,-,-,
192,,Alejandro Ropero,29097,Electro Hiper Europa,ESP,-,-,-,
192,,Alessandro Fancellu,29221,EOLO-Kometa,ITA,-,-,-,
192,,Andrea Garosio,21298,EOLO-Kometa,ITA,-,-,-,
192,,Francesco Gavazzi,3758,EOLO-Kometa,ITA,-,-,-,
192,,David Martin,20093,EOLO-Kometa,ITA,-,-,-,
192,,Javier Serrano,30684,EOLO-Kometa,ESP,-,-,-,
192,,Diego Sevilla,25560,EOLO-Kometa,ESP,-,-,-,
192,,Urko Berrade,27108,Equipo Kern Pharma,ESP,-,-,-,
192,,Hector Carretero,25643,Equipo Kern Pharma,ESP,-,-,-,
192,,Pablo Castrillo,34135,Equipo Kern Pharma,ESP,-,-,-,
192,,Raúl García,30678,Equipo Kern Pharma,ESP,-,-,-,
192,,Martí  Márquez,27094,Equipo Kern Pharma,ESP,-,-,-,
192,,José Félix Parra,29074,Equipo Kern Pharma,ESP,-,-,-,
192,,Danny van der Tuuk,27717,Equipo Kern Pharma,NED,-,-,-,
192,,Xabier Azparren,30660,Euskaltel-Euskadi,ESP,-,-,-,
192,,Ibai Azurmendi,25721,Euskaltel-Euskadi,ESP,-,-,-,
192,,Joan Bou,27598,Euskaltel-Euskadi,ESP,-,-,-,
192,,Carlos Canal,30708,Euskaltel-Euskadi,ESP,-,-,-,
192,,Asier Etxeberria,30007,Euskaltel-Euskadi,ESP,-,-,-,
192,,Gotzon Martín,27134,Euskaltel-Euskadi,ESP,-,-,-,
192,,Edoardo Affini,24794,Jumbo-Visma,ITA,Paul van Doorn,Paul,3,
192,,Robert Gesink,2364,Jumbo-Visma,NED,-,-,-,
192,,Thomas Gloag,31449,Jumbo-Visma,GBR,Frank Rozemeijer,Frank,1,
192,,Gijs Leemreize,29907,Jumbo-Visma,NED,Frank Vellinga,Vel,1,
192,,Primoz Roglic,20719,Jumbo-Visma,SLO,Bram van Ommeren,Bram,38,
192,,Jan Tratnik,12748,Jumbo-Visma,SLO,Kees van Ommeren,Kees,1,
192,,Attila Valter,27198,Jumbo-Visma,HUN,Kees van Ommeren,Kees,2,
192,,Jorge Arcas,24514,Movistar Team,ESP,-,-,-,
192,,Iván García Cortina,23497,Movistar Team,ESP,Pieter-Bas de Bruijn,PB,1,
192,,Oier Lazkano,30595,Movistar Team,ESP,-,-,-,
192,,Enric Mas,22794,Movistar Team,ESP,Pieter-Bas de Bruijn,PB,17,
192,,Lluis Mas,12387,Movistar Team,ESP,-,-,-,
192,,Einer Rubio,27024,Movistar Team,COL,Frank Rozemeijer,Frank,0,
192,,Carlos Verona,17994,Movistar Team,ESP,-,-,-,
192,,George Bennett,12254,UAE Team Emirates,NZL,Nick Veenstra,Nicky,1,
192,,Sebastian Molano,23463,UAE Team Emirates,COL,Pieter-Bas de Bruijn,PB,1,
192,,Domen Novak,22069,UAE Team Emirates,SLO,-,-,-,
192,,Ivo Oliveira,25513,UAE Team Emirates,POR,-,-,-,
192,,Jay Vine,29568,UAE Team Emirates,AUS,Frank Vellinga,Vel,2,
192,,Michael Vink,15780,UAE Team Emirates,NZL,-,-,-,
192,,Adam Yates,18975,UAE Team Emirates,GBR,Paul van Doorn,Paul,12,
